payment_id,policy_id,billing_month,premium_due,amount_paid,payment_status
PM0010613,P00543,2025-01-01,150.12,150.12,Paid
PM0003207,P00161,2025-01-01,357.99,357.99,Paid
PM0000785,P00036,2025-08-01,543.71,543.71,Paid
PM0003239,P00162,2024-11-01,283.27,283.27,Paid
PM0001243,P00056,2026-05-01,259.01,259.01,Paid
PM0000092,P00007,2025-09-01,495.09,495.09,Paid
PM0007681,P00397,2025-06-01,230.57,0.0,Missed
PM0012798,P00657,2024-05-01,126.71,126.71,Paid
PM0001695,P00078,2025-06-01,500.1,500.1,Paid
PM0001687,P00078,2024-10-01,500.1,298.89,Partial
PM0008196,P00426,2025-04-01,240.12,240.12,Paid
PM0004711,P00246,2026-07-01,204.0,204.0,Paid
PM0011489,P00594,2025-10-01,182.88,182.88,Paid
PM0003677,P00184,2023-06-01,406.16,406.16,Paid
PM0010374,P00532,2025-11-01,412.5,412.5,Paid
PM0002753,P00138,2025-01-01,75.47,75.47,Paid
PM0012187,P00630,2024-12-01,287.44,287.44,Paid
PM0000700,P00032,2024-12-01,457.22,457.22,Paid
PM0009507,P00488,2025-07-01,253.1,253.1,Paid
PM0008241,P00427,2026-02-01,290.48,219.13,Partial
PM0014091,P00724,2025-10-01,392.33,392.33,Paid
PM0007639,P00396,2024-03-01,555.67,555.67,Paid
PM0004693,P00246,2025-01-01,204.0,204.0,Paid
PM0007088,P00364,2025-09-01,492.7,492.7,Paid
PM0008231,P00427,2025-04-01,290.48,290.48,Paid
PM0006895,P00351,2024-11-01,467.05,467.05,Paid
PM0011401,P00591,2025-06-01,157.95,157.95,Paid
PM0013932,P00713,2026-02-01,694.25,694.25,Paid
PM0000562,P00026,2025-04-01,945.63,945.63,Paid
PM0008059,P00417,2025-04-01,219.24,219.24,Paid
PM0006025,P00314,2026-05-01,212.52,212.52,Paid
PM0010583,P00542,2024-10-01,177.89,177.89,Paid
PM0014575,P00750,2024-02-01,685.98,685.98,Paid
PM0013929,P00713,2025-11-01,694.25,694.25,Paid
PM0001344,P00064,2026-07-01,0.0,0.0,Paid
PM0003178,P00159,2025-04-01,121.97,121.97,Paid
PM0002653,P00133,2024-09-01,144.56,144.56,Paid
PM0008684,P00446,2024-09-01,130.98,130.98,Paid
PM0004255,P00221,2026-02-01,354.54,354.54,Paid
PM0002933,P00146,2025-10-01,251.37,251.37,Paid
PM0002674,P00133,2026-06-01,144.56,144.56,Paid
PM0005644,P00301,2023-05-01,157.4,157.4,Paid
PM0005849,P00306,2026-07-01,227.92,227.92,Paid
PM0010628,P00543,2026-04-01,150.12,150.12,Paid
PM0012219,P00631,2025-06-01,315.0,315.0,Paid
PM0009301,P00478,2026-03-01,129.82,129.82,Paid
PM0004305,P00224,2025-04-01,642.21,642.21,Paid
PM0013466,P00692,2025-10-01,440.66,440.66,Paid
PM0004668,P00244,2026-06-01,138.03,138.03,Paid
PM0001025,P00046,2025-09-01,408.98,408.98,Paid
PM0004787,P00251,2026-02-01,601.29,601.29,Paid
PM0000945,P00044,2024-07-01,205.22,205.22,Paid
PM0005683,P00302,2025-07-01,293.34,293.34,Paid
PM0010644,P00544,2025-01-01,524.96,524.96,Paid
PM0004438,P00230,2025-10-01,353.59,353.59,Paid
PM0014287,P00735,2026-06-01,209.61,209.61,Paid
PM0002335,P00117,2024-11-01,55.81,55.81,Paid
PM0001721,P00079,2026-02-01,234.25,234.25,Paid
PM0004973,P00262,2023-12-01,377.63,377.63,Paid
PM0005044,P00265,2025-02-01,372.15,372.15,Paid
PM0006015,P00314,2025-07-01,212.52,212.52,Paid
PM0007136,P00368,2026-05-01,700.24,700.24,Paid
PM0001703,P00078,2026-02-01,500.1,500.1,Paid
PM0001277,P00058,2026-04-01,375.89,142.87,Partial
PM0005023,P00263,2026-07-01,678.47,678.47,Paid
PM0014603,P00750,2026-06-01,685.98,685.98,Paid
PM0013213,P00677,2025-07-01,138.01,138.01,Paid
PM0009961,P00513,2024-08-01,80.59,80.59,Paid
PM0007714,P00399,2025-07-01,87.55,87.55,Paid
PM0002729,P00137,2025-01-01,166.98,166.98,Paid
PM0004034,P00207,2025-05-01,95.37,95.37,Paid
PM0014432,P00741,2026-06-01,710.9,710.9,Paid
PM0001996,P00097,2026-01-01,539.09,539.09,Paid
PM0013243,P00679,2024-07-01,445.32,445.32,Paid
PM0005442,P00286,2026-07-01,66.09,66.09,Paid
PM0001453,P00067,2026-02-01,198.85,198.85,Paid
PM0004291,P00224,2024-02-01,642.21,642.21,Paid
PM0004994,P00262,2025-09-01,377.63,377.63,Paid
PM0001227,P00056,2025-01-01,259.01,259.01,Paid
PM0013827,P00708,2026-07-01,180.72,180.72,Paid
PM0003841,P00192,2026-03-01,187.23,187.23,Paid
PM0001959,P00096,2023-12-01,408.72,408.72,Paid
PM0008489,P00438,2025-12-01,374.73,374.73,Paid
PM0007542,P00390,2024-02-01,351.42,351.42,Paid
PM0009082,P00469,2024-09-01,458.43,458.43,Paid
PM0001214,P00055,2026-02-01,480.85,480.85,Paid
PM0010230,P00525,2025-11-01,29.64,29.64,Paid
PM0010489,P00537,2024-11-01,570.54,0.0,Missed
PM0008100,P00418,2025-04-01,476.51,476.51,Paid
PM0001162,P00054,2024-12-01,148.34,148.34,Paid
PM0000345,P00018,2023-05-01,131.65,131.65,Paid
PM0002619,P00132,2024-08-01,323.1,323.1,Paid
PM0014108,P00725,2025-03-01,428.12,428.12,Paid
PM0011562,P00596,2026-06-01,174.96,174.96,Paid
PM0007877,P00408,2025-10-01,137.55,137.55,Paid
PM0004719,P00248,2026-04-01,168.99,168.99,Paid
PM0014203,P00730,2025-11-01,362.64,362.64,Paid
PM0014385,P00739,2024-10-01,147.41,147.41,Paid
PM0006067,P00316,2023-10-01,790.35,790.35,Paid
PM0014568,P00750,2023-07-01,685.98,685.98,Paid
PM0004284,P00222,2026-07-01,42.17,42.17,Paid
PM0005422,P00285,2025-09-01,357.44,357.44,Paid
PM0013467,P00692,2025-11-01,440.66,440.66,Paid
PM0013463,P00691,2026-07-01,315.56,315.56,Paid
PM0000682,P00031,2025-12-01,211.73,211.73,Paid
PM0011036,P00570,2024-11-01,159.96,159.96,Paid
PM0006487,P00332,2025-06-01,122.94,122.94,Paid
PM0012911,P00662,2026-05-01,135.48,135.48,Paid
PM0012515,P00643,2025-03-01,269.85,269.85,Paid
PM0000728,P00034,2023-12-01,68.03,0.0,Missed
PM0006283,P00324,2026-03-01,298.71,106.26,Partial
PM0007286,P00377,2026-06-01,131.15,131.15,Paid
PM0001106,P00050,2025-08-01,405.72,405.72,Paid
PM0004289,P00224,2023-12-01,642.21,642.21,Paid
PM0000115,P00008,2025-03-01,317.11,317.11,Paid
PM0004595,P00239,2025-11-01,151.43,151.43,Paid
PM0008250,P00428,2024-06-01,71.98,71.98,Paid
PM0004323,P00225,2025-05-01,210.95,210.95,Paid
PM0000808,P00037,2024-07-01,530.5,530.5,Paid
PM0006991,P00358,2026-05-01,60.83,60.83,Paid
PM0004363,P00226,2025-03-01,719.63,719.63,Paid
PM0001632,P00077,2023-07-01,179.71,179.71,Paid
PM0007651,P00396,2025-03-01,555.67,271.65,Partial
PM0004633,P00242,2026-02-01,91.92,91.92,Paid
PM0007364,P00380,2025-03-01,367.3,367.3,Paid
PM0001036,P00047,2025-08-01,167.5,167.5,Paid
PM0011946,P00618,2025-08-01,713.22,713.22,Paid
PM0014178,P00729,2025-10-01,122.57,122.57,Paid
PM0010986,P00566,2025-09-01,572.96,0.0,Missed
PM0000257,P00014,2026-03-01,207.74,207.74,Paid
PM0007710,P00399,2025-03-01,87.55,87.55,Paid
PM0006733,P00343,2025-07-01,97.41,97.41,Paid
PM0004207,P00219,2026-07-01,185.42,0.0,Missed
PM0004280,P00222,2026-03-01,42.17,42.17,Paid
PM0010149,P00521,2026-06-01,21.45,12.26,Partial
PM0014175,P00729,2025-07-01,122.57,122.57,Paid
PM0011189,P00580,2025-09-01,140.73,140.73,Paid
PM0012226,P00631,2026-01-01,315.0,315.0,Paid
PM0010242,P00527,2023-06-01,559.89,559.89,Paid
PM0000476,P00022,2026-06-01,619.12,619.12,Paid
PM0004672,P00245,2025-11-01,696.24,696.24,Paid
PM0006217,P00321,2025-06-01,76.37,76.37,Paid
PM0002253,P00112,2026-07-01,402.19,402.19,Paid
PM0007254,P00374,2025-02-01,115.5,115.5,Paid
PM0009887,P00509,2025-01-01,191.4,0.0,Missed
PM0008817,P00452,2025-01-01,196.49,196.49,Paid
PM0006489,P00332,2025-08-01,122.94,83.97,Partial
PM0006326,P00325,2026-03-01,59.23,59.23,Paid
PM0005586,P00298,2025-03-01,169.76,169.76,Paid
PM0007655,P00396,2025-07-01,555.67,555.67,Paid
PM0000668,P00031,2024-10-01,211.73,211.73,Paid
PM0012501,P00642,2025-06-01,421.15,421.15,Paid
PM0004995,P00262,2025-10-01,377.63,0.0,Missed
PM0011406,P00591,2025-11-01,157.95,157.95,Paid
PM0004435,P00229,2026-07-01,486.41,486.41,Paid
PM0005846,P00306,2026-04-01,227.92,227.92,Paid
PM0002517,P00128,2026-02-01,223.26,223.26,Paid
PM0002323,P00116,2025-12-01,303.7,303.7,Paid
PM0013483,P00693,2023-09-01,313.0,313.0,Paid
PM0006155,P00318,2025-06-01,212.45,212.45,Paid
PM0001575,P00073,2025-04-01,35.19,13.39,Partial
PM0006216,P00321,2025-05-01,76.37,76.37,Paid
PM0013989,P00719,2023-07-01,137.75,137.75,Paid
PM0011213,P00581,2025-09-01,101.16,101.16,Paid
PM0010634,P00544,2024-03-01,524.96,524.96,Paid
PM0004299,P00224,2024-10-01,642.21,642.21,Paid
PM0008586,P00443,2025-06-01,112.5,112.5,Paid
PM0008948,P00459,2025-09-01,413.49,413.49,Paid
PM0007937,P00411,2026-02-01,189.15,189.15,Paid
PM0000909,P00042,2025-12-01,284.88,284.88,Paid
PM0006938,P00353,2025-08-01,81.36,81.36,Paid
PM0003014,P00150,2025-05-01,66.26,66.26,Paid
PM0010081,P00519,2023-08-01,429.63,429.63,Paid
PM0012586,P00647,2025-03-01,199.76,199.76,Paid
PM0010815,P00552,2024-12-01,1031.65,1031.65,Paid
PM0002431,P00124,2025-01-01,714.19,714.19,Paid
PM0008918,P00458,2026-01-01,109.32,109.32,Paid
PM0001986,P00096,2026-03-01,408.72,408.72,Paid
PM0003032,P00151,2026-02-01,399.27,399.27,Paid
PM0009152,P00472,2025-04-01,256.58,256.58,Paid
PM0004856,P00255,2025-03-01,444.0,444.0,Paid
PM0002234,P00112,2024-12-01,402.19,402.19,Paid
PM0009001,P00466,2024-03-01,167.02,167.02,Paid
PM0002898,P00144,2024-03-01,499.74,499.74,Paid
PM0005533,P00294,2025-12-01,166.79,166.79,Paid
PM0009213,P00475,2025-12-01,494.52,494.52,Paid
PM0013600,P00697,2026-04-01,206.98,0.0,Missed
PM0002407,P00122,2026-07-01,263.2,0.0,Missed
PM0003269,P00163,2024-03-01,505.44,505.44,Paid
PM0006411,P00328,2023-07-01,68.94,68.94,Paid
PM0005958,P00312,2023-09-01,199.07,199.07,Paid
PM0008044,P00416,2025-07-01,127.49,127.49,Paid
PM0008221,P00427,2024-06-01,290.48,162.38,Partial
PM0008383,P00434,2026-05-01,639.88,639.88,Paid
PM0010858,P00555,2026-01-01,216.39,216.39,Paid
PM0009277,P00478,2024-03-01,129.82,129.82,Paid
PM0013179,P00676,2024-07-01,349.53,349.53,Paid
PM0002340,P00117,2025-04-01,55.81,55.81,Paid
PM0014362,P00738,2026-06-01,544.15,544.15,Paid
PM0002983,P00149,2024-03-01,166.92,166.92,Paid
PM0006695,P00341,2025-10-01,207.83,207.83,Paid
PM0007746,P00400,2024-11-01,50.63,50.63,Paid
PM0011779,P00609,2025-03-01,446.21,446.21,Paid
PM0014183,P00729,2026-03-01,122.57,122.57,Paid
PM0013265,P00682,2024-07-01,511.43,180.36,Partial
PM0012738,P00654,2024-10-01,170.82,170.82,Paid
PM0006802,P00347,2024-06-01,629.61,629.61,Paid
PM0001003,P00046,2023-11-01,408.98,408.98,Paid
PM0006099,P00316,2026-06-01,790.35,790.35,Paid
PM0004913,P00258,2025-01-01,243.18,243.18,Paid
PM0013228,P00678,2026-06-01,72.33,72.33,Paid
PM0004988,P00262,2025-03-01,377.63,0.0,Missed
PM0004406,P00229,2024-02-01,486.41,486.41,Paid
PM0009662,P00496,2026-06-01,340.64,340.64,Paid
PM0002588,P00131,2025-07-01,359.57,359.57,Paid
PM0001781,P00082,2025-02-01,174.81,174.81,Paid
PM0005298,P00279,2024-06-01,341.33,341.33,Paid
PM0011879,P00616,2024-06-01,648.72,648.72,Paid
PM0003569,P00176,2026-02-01,338.9,338.9,Paid
PM0012931,P00664,2025-01-01,74.73,74.73,Paid
PM0009789,P00503,2026-03-01,165.85,165.85,Paid
PM0004102,P00210,2025-11-01,422.89,422.89,Paid
PM0011387,P00590,2026-07-01,368.18,368.18,Paid
PM0008944,P00459,2025-05-01,413.49,413.49,Paid
PM0011120,P00575,2026-02-01,332.65,332.65,Paid
PM0003922,P00199,2024-02-01,381.36,381.36,Paid
PM0010895,P00558,2026-05-01,385.89,385.89,Paid
PM0010070,P00518,2025-09-01,67.39,67.39,Paid
PM0011417,P00592,2024-05-01,136.15,136.15,Paid
PM0012192,P00630,2025-05-01,287.44,287.44,Paid
PM0013507,P00693,2025-09-01,313.0,313.0,Paid
PM0001284,P00059,2024-04-01,134.5,134.5,Paid
PM0007988,P00414,2026-03-01,136.66,46.12,Partial
PM0008875,P00454,2025-09-01,258.55,258.55,Paid
PM0008857,P00454,2024-03-01,258.55,258.55,Paid
PM0012963,P00666,2025-12-01,72.37,72.37,Paid
PM0006525,P00334,2024-11-01,525.35,525.35,Paid
PM0012878,P00661,2025-02-01,413.69,0.0,Missed
PM0000625,P00028,2023-11-01,101.58,0.0,Missed
PM0006187,P00320,2024-08-01,149.0,149.0,Paid
PM0003817,P00191,2024-09-01,295.15,295.15,Paid
PM0009907,P00510,2025-01-01,375.08,0.0,Missed
PM0004980,P00262,2024-07-01,377.63,377.63,Paid
PM0001303,P00059,2025-11-01,134.5,134.5,Paid
PM0004959,P00261,2025-09-01,183.02,183.02,Paid
PM0005576,P00297,2025-10-01,254.69,254.69,Paid
PM0002986,P00149,2024-06-01,166.92,166.92,Paid
PM0004666,P00244,2026-04-01,138.03,138.03,Paid
PM0006936,P00353,2025-06-01,81.36,81.36,Paid
PM0007932,P00411,2025-09-01,189.15,189.15,Paid
PM0002779,P00139,2024-01-01,560.94,560.94,Paid
PM0003689,P00184,2024-06-01,406.16,406.16,Paid
PM0005672,P00301,2025-09-01,157.4,157.4,Paid
PM0002045,P00100,2025-05-01,386.41,147.16,Partial
PM0001157,P00053,2026-05-01,742.45,742.45,Paid
PM0004817,P00253,2026-01-01,160.77,160.77,Paid
PM0005795,P00305,2025-08-01,258.23,258.23,Paid
PM0001497,P00069,2023-11-01,143.01,143.01,Paid
PM0001585,P00073,2026-02-01,35.19,35.19,Paid
PM0012530,P00643,2026-06-01,269.85,269.85,Paid
PM0007047,P00362,2024-07-01,341.2,341.2,Paid
PM0013882,P00711,2025-07-01,203.34,203.34,Paid
PM0011546,P00596,2025-02-01,174.96,174.96,Paid
PM0012539,P00644,2026-05-01,490.38,490.38,Paid
PM0004402,P00229,2023-10-01,486.41,486.41,Paid
PM0001327,P00063,2025-11-01,606.65,606.65,Paid
PM0011024,P00570,2023-11-01,159.96,159.96,Paid
PM0000930,P00043,2025-08-01,536.29,536.29,Paid
PM0001178,P00055,2023-02-01,480.85,480.85,Paid
PM0000511,P00025,2024-02-01,170.93,170.93,Paid
PM0014211,P00730,2026-07-01,362.64,362.64,Paid
PM0007558,P00390,2025-06-01,351.42,351.42,Paid
PM0003233,P00162,2024-05-01,283.27,283.27,Paid
PM0005595,P00298,2025-12-01,169.76,98.67,Partial
PM0009205,P00474,2025-08-01,544.06,544.06,Paid
PM0012270,P00632,2026-04-01,213.13,213.13,Paid
PM0011736,P00605,2026-07-01,125.98,125.98,Paid
PM0009011,P00466,2025-01-01,167.02,167.02,Paid
PM0006171,P00319,2026-04-01,375.44,222.05,Partial
PM0002033,P00099,2026-04-01,706.95,706.95,Paid
PM0004096,P00210,2025-05-01,422.89,422.89,Paid
PM0013871,P00711,2024-08-01,203.34,203.34,Paid
PM0005418,P00285,2025-05-01,357.44,357.44,Paid
PM0008762,P00451,2023-03-01,195.14,195.14,Paid
PM0009694,P00499,2026-01-01,37.36,17.04,Partial
PM0001305,P00059,2026-01-01,134.5,134.5,Paid
PM0011400,P00591,2025-05-01,157.95,157.95,Paid
PM0003167,P00158,2025-12-01,516.23,516.23,Paid
PM0004126,P00211,2024-05-01,481.39,481.39,Paid
PM0007817,P00404,2025-05-01,661.28,493.29,Partial
PM0010391,P00533,2025-10-01,513.85,513.85,Paid
PM0001319,P00060,2026-07-01,387.34,387.34,Paid
PM0011503,P00595,2024-04-01,625.3,625.3,Paid
PM0013634,P00699,2025-11-01,653.3,653.3,Paid
PM0013601,P00697,2026-05-01,206.98,206.98,Paid
PM0002022,P00098,2026-05-01,246.27,246.27,Paid
PM0002009,P00098,2025-04-01,246.27,246.27,Paid
PM0003545,P00174,2026-04-01,295.87,295.87,Paid
PM0007322,P00378,2025-11-01,521.31,521.31,Paid
PM0013573,P00696,2025-05-01,104.7,0.0,Missed
PM0005632,P00300,2025-08-01,297.62,297.62,Paid
PM0005938,P00311,2025-05-01,179.72,179.72,Paid
PM0010574,P00541,2026-07-01,116.95,116.95,Paid
PM0004519,P00234,2025-04-01,101.87,101.87,Paid
PM0012621,P00649,2025-03-01,246.64,246.64,Paid
PM0004407,P00229,2024-03-01,486.41,486.41,Paid
PM0002246,P00112,2025-12-01,402.19,402.19,Paid
PM0005062,P00266,2026-04-01,547.51,547.51,Paid
PM0001701,P00078,2025-12-01,500.1,500.1,Paid
PM0001358,P00065,2024-09-01,174.21,114.5,Partial
PM0001436,P00067,2024-09-01,198.85,198.85,Paid
PM0009527,P00489,2025-06-01,516.02,516.02,Paid
PM0007707,P00399,2024-12-01,87.55,0.0,Missed
PM0002777,P00139,2023-11-01,560.94,560.94,Paid
PM0003337,P00166,2024-12-01,263.35,263.35,Paid
PM0009111,P00470,2026-07-01,347.86,347.86,Paid
PM0005584,P00297,2026-06-01,254.69,0.0,Missed
PM0003848,P00194,2024-01-01,765.13,765.13,Paid
PM0011749,P00608,2024-11-01,73.34,73.34,Paid
PM0007841,P00405,2025-05-01,260.54,260.54,Paid
PM0005151,P00271,2026-06-01,286.75,286.75,Paid
PM0004085,P00210,2024-06-01,422.89,422.89,Paid
PM0012445,P00639,2025-04-01,117.84,117.84,Paid
PM0011184,P00579,2023-04-01,146.72,146.72,Paid
PM0000128,P00008,2026-04-01,317.11,317.11,Paid
PM0000761,P00035,2025-01-01,139.14,139.14,Paid
PM0010205,P00524,2026-04-01,189.03,189.03,Paid
PM0005653,P00301,2024-02-01,157.4,157.4,Paid
PM0014216,P00731,2026-07-01,139.27,139.27,Paid
PM0004682,P00246,2024-02-01,204.0,204.0,Paid
PM0009529,P00489,2025-08-01,516.02,516.02,Paid
PM0013974,P00716,2026-05-01,205.59,205.59,Paid
PM0000393,P00019,2025-10-01,266.55,266.55,Paid
PM0000880,P00040,2025-11-01,362.78,362.78,Paid
PM0007701,P00398,2026-05-01,185.56,185.56,Paid
PM0011943,P00618,2025-05-01,713.22,713.22,Paid
PM0003341,P00166,2025-04-01,263.35,0.0,Missed
PM0004364,P00226,2025-04-01,719.63,719.63,Paid
PM0002599,P00131,2026-06-01,359.57,359.57,Paid
PM0004095,P00210,2025-04-01,422.89,422.89,Paid
PM0005932,P00311,2024-11-01,179.72,179.72,Paid
PM0001916,P00093,2025-09-01,288.37,288.37,Paid
PM0001110,P00050,2025-12-01,405.72,405.72,Paid
PM0005011,P00263,2025-07-01,678.47,678.47,Paid
PM0012983,P00667,2025-09-01,232.57,232.57,Paid
PM0003582,P00180,2026-04-01,348.36,348.36,Paid
PM0002926,P00145,2026-02-01,294.38,294.38,Paid
PM0001798,P00082,2026-07-01,174.81,174.81,Paid
PM0004663,P00244,2026-01-01,138.03,138.03,Paid
PM0003107,P00156,2023-07-01,231.94,231.94,Paid
PM0012361,P00636,2024-03-01,152.85,152.85,Paid
PM0013701,P00702,2025-10-01,279.0,279.0,Paid
PM0006746,P00344,2025-06-01,925.69,925.69,Paid
PM0009240,P00477,2023-08-01,708.84,708.84,Paid
PM0006468,P00331,2025-06-01,100.4,100.4,Paid
PM0009636,P00495,2024-08-01,179.38,0.0,Missed
PM0009331,P00482,2024-08-01,168.92,168.92,Paid
PM0002980,P00149,2023-12-01,166.92,166.92,Paid
PM0003792,P00190,2026-01-01,488.35,488.35,Paid
PM0005038,P00265,2024-08-01,372.15,372.15,Paid
PM0006286,P00324,2026-06-01,298.71,298.71,Paid
PM0003159,P00158,2025-04-01,516.23,368.01,Partial
PM0005627,P00300,2025-03-01,297.62,297.62,Paid
PM0010044,P00516,2026-06-01,39.01,0.0,Missed
PM0009315,P00479,2026-05-01,106.47,106.47,Paid
PM0006179,P00320,2023-12-01,149.0,149.0,Paid
PM0013492,P00693,2024-06-01,313.0,313.0,Paid
PM0007112,P00365,2026-01-01,75.89,75.89,Paid
PM0014063,P00723,2024-11-01,242.27,242.27,Paid
PM0004327,P00225,2025-09-01,210.95,0.0,Missed
PM0006925,P00353,2024-07-01,81.36,81.36,Paid
PM0001775,P00081,2026-06-01,316.18,316.18,Paid
PM0010091,P00519,2024-06-01,429.63,429.63,Paid
PM0000595,P00027,2024-08-01,65.33,65.33,Paid
PM0000895,P00041,2025-08-01,444.37,444.37,Paid
PM0012524,P00643,2025-12-01,269.85,269.85,Paid
PM0006995,P00359,2024-06-01,394.21,394.21,Paid
PM0012929,P00664,2024-11-01,74.73,74.73,Paid
PM0012268,P00632,2026-02-01,213.13,213.13,Paid
PM0010017,P00515,2024-05-01,87.15,87.15,Paid
PM0010783,P00550,2026-01-01,158.06,158.06,Paid
PM0007813,P00404,2025-01-01,661.28,661.28,Paid
PM0012797,P00657,2024-04-01,126.71,126.71,Paid
PM0013822,P00708,2026-02-01,180.72,180.72,Paid
PM0010557,P00541,2025-02-01,116.95,83.1,Partial
PM0003534,P00173,2025-09-01,247.69,247.69,Paid
PM0011637,P00599,2026-02-01,249.05,249.05,Paid
PM0009310,P00479,2025-12-01,106.47,106.47,Paid
PM0003550,P00175,2025-08-01,349.51,349.51,Paid
PM0005971,P00312,2024-10-01,199.07,199.07,Paid
PM0008679,P00446,2024-04-01,130.98,130.98,Paid
PM0007261,P00374,2025-09-01,115.5,115.5,Paid
PM0010172,P00523,2025-07-01,185.15,185.15,Paid
PM0004474,P00232,2025-06-01,449.75,161.76,Partial
PM0003321,P00165,2026-02-01,882.81,882.81,Paid
PM0011603,P00598,2025-01-01,191.48,191.48,Paid
PM0011004,P00567,2026-01-01,85.61,85.61,Paid
PM0003949,P00200,2025-03-01,352.42,352.42,Paid
PM0003482,P00171,2025-12-01,608.31,608.31,Paid
PM0008601,P00444,2024-02-01,160.87,160.87,Paid
PM0011919,P00617,2024-09-01,332.67,332.67,Paid
PM0007601,P00392,2026-06-01,138.49,107.29,Partial
PM0006195,P00320,2025-04-01,149.0,149.0,Paid
PM0011835,P00614,2023-06-01,82.1,82.1,Paid
PM0012592,P00647,2025-09-01,199.76,199.76,Paid
PM0004976,P00262,2024-03-01,377.63,377.63,Paid
PM0010608,P00543,2024-08-01,150.12,150.12,Paid
PM0003551,P00175,2025-09-01,349.51,349.51,Paid
PM0000887,P00040,2026-06-01,362.78,362.78,Paid
PM0007356,P00379,2026-03-01,273.9,273.9,Paid
PM0014148,P00728,2023-09-01,147.25,147.25,Paid
PM0005166,P00272,2025-06-01,176.81,176.81,Paid
PM0000969,P00044,2026-07-01,205.22,76.69,Partial
PM0007976,P00413,2025-09-01,357.69,357.69,Paid
PM0013023,P00668,2025-06-01,75.59,24.94,Partial
PM0003640,P00183,2023-07-01,179.81,179.81,Paid
PM0014293,P00736,2024-05-01,122.83,66.97,Partial
PM0003980,P00202,2026-07-01,179.65,179.65,Paid
PM0007996,P00415,2024-10-01,435.73,435.73,Paid
PM0008415,P00436,2024-07-01,410.56,410.56,Paid
PM0000760,P00035,2024-12-01,139.14,139.14,Paid
PM0008477,P00438,2024-12-01,374.73,374.73,Paid
PM0001269,P00058,2025-08-01,375.89,375.89,Paid
PM0006110,P00317,2025-04-01,140.28,140.28,Paid
PM0005227,P00275,2023-04-01,181.0,181.0,Paid
PM0008102,P00418,2025-06-01,476.51,476.51,Paid
PM0006135,P00318,2023-10-01,212.45,212.45,Paid
PM0011767,P00608,2026-05-01,73.34,73.34,Paid
PM0003745,P00186,2025-08-01,100.78,100.78,Paid
PM0000285,P00015,2025-03-01,224.35,224.35,Paid
PM0009698,P00499,2026-05-01,37.36,37.36,Paid
PM0006606,P00337,2025-07-01,119.24,119.24,Paid
PM0012029,P00623,2024-09-01,255.21,255.21,Paid
PM0003528,P00173,2025-03-01,247.69,247.69,Paid
PM0001630,P00077,2023-05-01,179.71,179.71,Paid
PM0012451,P00639,2025-10-01,117.84,117.84,Paid
PM0002494,P00127,2025-03-01,117.63,117.63,Paid
PM0006996,P00359,2024-07-01,394.21,394.21,Paid
PM0006512,P00334,2023-10-01,525.35,525.35,Paid
PM0009822,P00506,2024-11-01,62.5,62.5,Paid
PM0012376,P00636,2025-06-01,152.85,152.85,Paid
PM0000402,P00019,2026-07-01,266.55,266.55,Paid
PM0006104,P00317,2024-10-01,140.28,140.28,Paid
PM0012636,P00649,2026-06-01,246.64,246.64,Paid
PM0002984,P00149,2024-04-01,166.92,166.92,Paid
PM0008602,P00444,2024-03-01,160.87,160.87,Paid
PM0005240,P00275,2024-05-01,181.0,181.0,Paid
PM0001852,P00086,2024-12-01,178.36,178.36,Paid
PM0005178,P00272,2026-06-01,176.81,176.81,Paid
PM0013098,P00672,2025-03-01,77.27,49.82,Partial
PM0006888,P00351,2024-04-01,467.05,467.05,Paid
PM0012055,P00624,2025-06-01,918.51,918.51,Paid
PM0003162,P00158,2025-07-01,516.23,516.23,Paid
PM0008088,P00418,2024-04-01,476.51,476.51,Paid
PM0013204,P00677,2024-10-01,138.01,138.01,Paid
PM0012685,P00652,2023-10-01,687.04,687.04,Paid
PM0004008,P00205,2026-02-01,590.84,590.84,Paid
PM0001498,P00069,2023-12-01,143.01,143.01,Paid
PM0013236,P00679,2023-12-01,445.32,445.32,Paid
PM0008058,P00417,2025-03-01,219.24,219.24,Paid
PM0002372,P00118,2024-09-01,372.74,372.74,Paid
PM0001452,P00067,2026-01-01,198.85,198.85,Paid
PM0001641,P00077,2024-04-01,179.71,179.71,Paid
PM0004662,P00244,2025-12-01,138.03,138.03,Paid
PM0013852,P00709,2026-07-01,262.63,262.63,Paid
PM0010612,P00543,2024-12-01,150.12,150.12,Paid
PM0010403,P00534,2025-01-01,79.64,79.64,Paid
PM0003804,P00191,2023-08-01,295.15,295.15,Paid
PM0012889,P00661,2026-01-01,413.69,413.69,Paid
PM0010547,P00540,2025-11-01,203.54,203.54,Paid
PM0001479,P00068,2025-07-01,397.96,397.96,Paid
PM0001644,P00077,2024-07-01,179.71,179.71,Paid
PM0011713,P00605,2024-08-01,125.98,125.98,Paid
PM0010224,P00525,2025-05-01,29.64,29.64,Paid
PM0001282,P00059,2024-02-01,134.5,0.0,Missed
PM0005467,P00289,2026-07-01,128.21,128.21,Paid
PM0001181,P00055,2023-05-01,480.85,480.85,Paid
PM0012972,P00667,2024-10-01,232.57,232.57,Paid
PM0010861,P00555,2026-04-01,216.39,216.39,Paid
PM0009841,P00506,2026-06-01,62.5,62.5,Paid
PM0013433,P00687,2025-12-01,157.79,157.79,Paid
